Document group,Document name,Segment,Author,Creation date,Area,Coverage %,sentiment
UNEP,UNEP_09_2012_Eval,"rivate sector 
funding is probably an important part of the future, notably for environmental clean‐up and rehabilitation of 
contaminated sites because of industrial activity or for industrial emergency preparedness.",tommilson,02.10.2019 11:30:00,217,0.049424,neutral
UNEP,UNEP_09_2012_Eval,"As regards human resources, there are two aspects: numbers and stability",tommilson,02.10.2019 11:30:00,72,0.016399,neutral
UNEP,UNEP_09_2012_Eval,"he success of 
UNEP’s D&C country programmes is based in part on the good personal relationships and very good 
understanding of the country context acquired with time by a relatively small number of UNEP staff. If these staff 
were to leave the country team, there could be serious consequences for the continuity of the country 
programme",tommilson,02.10.2019 11:31:00,340,0.077439,neutral
UNEP,UNEP_09_2012_Eval,"To reach this medium‐term outcome, the challenge is to have all immediate outcomes, drivers and assumptions 
discussed above sufficiently achieved or present in any given country to enable behavioural change needed for a 
reduction of threats and vulnerabilities, and ultimately a positive impact on the sustainability of environmental 
benefits and livelihoods",tommilson,02.10.2019 11:31:00,361,0.082222,neutral
UNEP,UNEP_09_2012_Eval,"bviously, UNEP cannot be expected to ensure by its own efforts alone 
that all these elements are present and has therefore targeted its capacity building efforts towards the most 
important gaps in the countries’ institutional framework, where UNEP, with its mandate and limited resources, 
believes it is likely to make a difference",tommilson,02.10.2019 11:31:00,334,0.076072,neutral
UNEP,UNEP_09_2012_Eval,"But a strong basis for replication and up‐scaling is being built through partnerships 
and efforts for knowledge sharing at a broader scale.",tommilson,02.10.2019 11:32:00,140,0.031887,neutral
UNEP,UNEP_09_2012_Eval,"On sustainability, replication and up‐scaling",tommilson,02.10.2019 11:32:00,45,0.010249,neutral
UNEP,UNEP_09_2012_Eval,"There are several factors that affect the sustainability of results achieved, both inherent to the Sub‐programme 
and external to it.",tommilson,02.10.2019 11:32:00,133,0.030292,neutral
UNEP,UNEP_09_2012_Eval,"Also, continued corruption, poor management practices and environmental negligence in many",tommilson,02.10.2019 11:33:00,90,0.020499,neutral
UNEP,UNEP_09_2012_Eval,"countries can hamper sustainable outcomes. These are, of course, much larger issues than UNEP alone can 
address.",tommilson,02.10.2019 11:33:00,113,0.025737,neutral
UNEP,UNEP_09_2012_Eval,"Replication and up‐scaling of UNEP’s direct results is essential to drive change at a larger scale, i.e. beyond the 
relatively few partner countries and demonstration sites. A key element of the up‐scaling strategy is the 
promotion of up‐take of UNEP concepts and tools by public and private partners at the national and international 
level, and the broader, international D&C and environmental communities, who in many cases cover a much 
larger geographic area than UNEP projects are able to cover directly. These actors are expected to integrate the 
concepts and tools in their own approaches and work",tommilson,02.10.2019 11:33:00,608,0.138479,neutral
UNEP,UNEP_09_2012_Eval,"Replication of certain types of 
assessments by other partners would be possible because the teams conducting those assessments have 
capitalized on the experience by making an effort to formalize the approach and tools in a manual, and 
sometimes even to organize training courses (for example, the rapid environmental impact assessment approach 
built into post‐crisis needs assessments, the RiVAMP environment‐sensitive disaster risk assessment method, the 
APELL approach, and Conflict Analysis Framework for post‐conflict environmental assessments)",tommilson,02.10.2019 11:34:00,553,0.125952,neutral
UNEP,UNEP_09_2012_Eval,"On factors affecting sub‐programme performance 
Sub‐programme design and structure",tommilson,02.10.2019 11:38:00,82,0.018676,neutral
UNEP,UNEP_09_2012_Eval,"ost PoW Outputs combine 
several services or products of a different nature, and some contain results at different results levels with a 
cause‐to‐effect relationship. Many PoW Outputs and project outputs contain a result statement that is at an 
outcome level or even highe",tommilson,02.10.2019 11:39:00,274,0.062407,neutral
UNEP,UNEP_09_2012_Eval,"This could help with 
the design of more gender and poverty sensitive responses to environmental emergencies",tommilson,02.10.2019 11:40:00,108,0.024598,neutral
UNEP,UNEP_09_2012_Eval,"A dramatic 
improvement of project design quality would, however, require more adequate, dedicated core funding for 
project design which is currently absent in most cases. Resources (staff time and funding) for the design of new 
projects are currently drawn mainly from on‐going projects.",tommilson,02.10.2019 11:40:00,290,0.066051,neutral
UNEP,UNEP_09_2012_Eval,Sub‐programme organisation and management,tommilson,02.10.2019 11:41:00,41,0.009338,neutral
UNEP,UNEP_09_2012_Eval,"The D&C Sub‐programme is, to a large extent, managed from Geneva, by the PCDMB of DEPI. Only a few 
programmes are managed by others such as ENVSEC by the Regional Office for Europe and APELL by the SCP 
Branch of DTIE",tommilson,02.10.2019 11:41:00,218,0.049652,neutral
UNEP,UNEP_09_2012_Eval,"Supervision arrangements within the Sub‐programme are the traditional UNEP supervisor‐supervisee 
arrangements, with supervisors providing strategic guidance and technical back‐stopping",tommilson,02.10.2019 11:42:00,185,0.042136,neutral
UNEP,UNEP_09_2012_Eval,"he majority of the projects in the current D&C Sub‐programme portfolio has no classic Steering Committee 
because the structure was supposed to be replaced by a D&C Advisory Committee comprised of the Sub‐ 
programme Coordinator, the Acting Sub‐programme Coordinator, the PCDMB Operations Manager, one staff 
from DEWA and one staff from DTIE, one staff member from each relevant Sub‐programme, one staff member 
from each RO and external experts by invitation.",tommilson,02.10.2019 11:43:00,461,0.104998,neutral
UNEP,UNEP_09_2012_Eval,Human and financial resources,tommilson,02.10.2019 11:43:00,29,0.006605,neutral
UNEP,UNEP_09_2012_Eval,"he D&C project portfolio for the period under review had an 
estimated total planned budget of US$ 137.3 million and a programmed (mobilized) budget of US$ 159.4 million. 
For the current PoW 2010‐2011 the total planned budget is approximately US$ 37.1 million of which US$ 30.6 
could be mobilized.",tommilson,02.10.2019 11:45:00,299,0.068101,neutral
UNEP,UNEP_09_2012_Eval,"Environmental recovery projects account for more than two thirds of D&C Sub‐programme project portfolio over 
the period under review, with most funding going to the post‐conflict country programmes in Sudan and 
Afghanistan. Disaster risk reduction and emergency preparedness projects take only a very small portion of D&C 
Sub‐programme funding, in part because of resource mobilization difficulties during the previous years.",tommilson,02.10.2019 11:45:00,428,0.097482,neutral
UNEP,UNEP_09_2012_Eval,"The D&C Sub‐programme is funded almost entirely by extra‐budgetary resources. The proportion of core funding 
going to the D&C Sub‐programme is significantly lower than to any other UNEP sub‐programme. This is a 
consequence of the Sub‐programme’s particular success to mobilize extra‐budgetary resources from a dozen key 
donors, but is actually in contradiction with the D&C Sub‐programme’s mandate and purpose within the 
organisation",tommilson,02.10.2019 11:46:00,437,0.099532,neutral
UNEP,UNEP_09_2012_Eval,"Seventy per cent of the Sub‐programme’s project funding originates from 5 key donors: the UK, Finland, the EC, 
Norway and Sweden.",tommilson,02.10.2019 11:47:00,130,0.029609,neutral
UNEP,UNEP_09_2012_Eval,"Almost all funding to the D&C Sub‐programme is “development” funding. In line with the Sub‐programme’s 
Resource Mobilization Strategy",tommilson,02.10.2019 11:47:00,134,0.03052,neutral
UNEP,UNEP_09_2012_Eval,"The Shell Petroleum Development Company (Nigeria) Ltd. was the largest public‐private sector donor to the D&C 
Sub‐programme with its significant (and somewhat controversial) contribution to the Nigeria Ogoniland 
environmental impact assessmen",tommilson,02.10.2019 11:48:00,244,0.055574,neutral
UNEP,UNEP_09_2012_Eval,"However, there are alternative approaches that can be 
explored such as direct funding of local implementation partners or partnering with international partners who 
can access private sector donations more easily. In more general terms, as recommended by the Sub‐ 
programme’s Resource Mobilization Strateg",tommilson,02.10.2019 11:48:00,308,0.070151,neutral
UNEP,UNEP_09_2012_Eval,"Multilateral sources include the UN Peacebuilding Fund, 
the UN Trust Fund on Human Security, country‐specific Multi‐donor Trust Funds for post‐crisis countries, and 
several D&C‐related funds managed by the World Bank. Non‐traditional donors include decentralized 
cooperation, private foundations and the private sector",tommilson,02.10.2019 11:48:00,321,0.073111,neutral
UNEP,UNEP_09_2012_Eval,Cooperation and partnerships,tommilson,02.10.2019 11:48:00,28,0.006377,neutral
UNEP,UNEP_09_2012_Eval,"These are very important in 
order to achieve a wide array of immediate outcomes and outcome drivers with limited resources",tommilson,02.10.2019 11:49:00,123,0.028015,neutral
UNEP,UNEP_09_2012_Eval,"At the international level, 
partnerships are fostered mostly by projects in Programme Framework 1 to reach a wider audience for UNEP’s 
advocacy and awareness raising work and to add weight to UNEP’s messages",tommilson,02.10.2019 11:49:00,209,0.047602,neutral
UNEP,UNEP_09_2012_Eval,"At the country level, UNEP also strongly relies on partnerships with other UN agencies, government institutions 
and civil society since UNEP lacks the resources to conduct large scale capacity building programmes by itself. 
UNEP’s ability to catalyse environmental action by international organizations at the country level depends on 
the level of field presence that can be maintained for participation in the UN Country Teams.",tommilson,02.10.2019 11:50:00,431,0.098165,neutral
UNEP,UNEP_09_2012_Eval,"oth are 
essential for ownership, sustainability and institutional up‐take of practices and approaches. Especially in cases 
where UNEP’s resources were very limited but the agenda was large, UNEP has adopted a technical advisory role 
within national partnerships rather than being itself a full executing agency, and this approach helped to foster 
greater ownership by the national partners",tommilson,02.10.2019 11:51:00,393,0.08951,neutral
UNEP,UNEP_09_2012_Eval,"he D&C Sub‐programme is 
mainly delivered by PCDMB and there is much room for increasing interactions with other UNEP divisions or 
other DEPI branches. The country programmes often resemble a ‘mini‐UNEP’ covering themes that could also be 
well at home in other Sub‐programmes and functional units of UNEP. PCDMB, within the D&C Sub‐programme is, 
in a way, assembling the standard UNEP products from other parts of UNEP and delivering them in a post‐crisis 
context where the operational capacity and experience of other UNEP entities is lacking.",tommilson,02.10.2019 11:51:00,548,0.124813,neutral
UNEP,UNEP_09_2012_Eval,"The role of Regional Offices in the D&C Sub‐programme has usually been limited to liaison activities and assisting 
in establishing national and regional contacts and selecting partners.",tommilson,02.10.2019 11:52:00,186,0.042364,neutral
UNEP,UNEP_09_2012_Eval,"Reporting, monitoring and evaluation",tommilson,02.10.2019 11:52:00,36,0.008199,neutral
UNEP,UNEP_09_2012_Eval,"Across the Sub‐programme, monitoring is essentially done at the activity and output level. Monitoring should 
also keep track of progress on immediate outcomes.",tommilson,02.10.2019 11:53:00,160,0.036442,neutral
UNEP,UNEP_10_2015_Eval,Strategic relevance and mandat,tommilson,01.10.2019 20:56:00,30,0.005423,neutral
UNEP,UNEP_10_2015_Eval,"Many other organisations are also active in the  
field of ecosystem management, some with large and well-established work programmes whereas the  
evaluation found UNEP’s visibility within the ecosystem management community to be, in general, low and its  
distinctive niche not clea",tommilson,01.10.2019 20:56:00,281,0.050797,neutral
UNEP,UNEP_10_2015_Eval,"Specific criteria were to be applied to the selection of countries (and ecosystems) to be targeted for  
interventions under the EMSP, with a focus on countries with high biodiversity, high water stress, and recurrent  
food shortages, as well as those with trans-boundary ecosystems (mountain, forest, river basins, and  
costal/marine ecosystems) which would comprise much of the ‘regional dimension’ of the EMSP. In addition,  
UNEP was to focus its activities on a limited number of countries requesting its support (emphasis on least  
developed countries and small island developing states) to achieve more tangible results and greater impact,  
rather than spreading effort too thinly, particularly where there was clear potential for results and transfer of  
knowledge or to build synergies with other UNEP subprogrammes, UN agencies and other partners, or where  
opportunities existed to build on past work.",tommilson,01.10.2019 20:57:00,910,0.164503,neutral
UNEP,UNEP_10_2015_Eval,"A country profile database which includes information on country priorities, support requests, past and present  
support would also greatly aid country selection decisions.",tommilson,01.10.2019 21:25:00,172,0.031093,neutral
UNEP,UNEP_10_2015_Eval,Theory of Change,tommilson,01.10.2019 21:25:00,16,0.002892,neutral
UNEP,UNEP_10_2015_Eval,"Performance 
i. Effectiveness  
Achievement of Expected Accomplishments",tommilson,01.10.2019 21:26:00,70,0.012654,neutral
UNEP,UNEP_10_2015_Eval,Achievement of immediate outcome,tommilson,01.10.2019 21:27:00,32,0.005785,neutral
UNEP,UNEP_10_2015_Eval,"A key aim of the EMSP was to increase awareness of the need for the ecosystem approach and ecosystem  
management among decision-makers and the general public (IO4 - Increased awareness of the need for the",tommilson,02.10.2019 10:24:00,204,0.036878,neutral
UNEP,UNEP_10_2015_Eval,ecosystem approach and ecosystem management among decision-makers and the general public),tommilson,02.10.2019 10:24:00,89,0.016089,neutral
UNEP,UNEP_10_2015_Eval,"This should provide evidence of the utility  
and effectiveness of UNEP’s communications work and provide lessons for the design of future communication  
and outreach initiatives at project, subprogramme and corporate levels.",tommilson,02.10.2019 10:27:00,224,0.040493,neutral
UNEP,UNEP_10_2015_Eval,"Communications is a core, cross-cutting and cross-divisional activity that is integral to delivering on the EMSP  
and runs through all its projects",tommilson,02.10.2019 10:27:00,147,0.026574,neutral
UNEP,UNEP_10_2015_Eval,Attainment of higher level results and likelihood of impac,tommilson,02.10.2019 10:28:00,58,0.010485,neutral
UNEP,UNEP_10_2015_Eval,"UNEP could provide targeted inputs, such as  
ecosystem management tools and approaches, and policy guidance directly into existing or planned  
mainstreaming interventions being led by other partners (rather than creating new mainstreaming structures  
and processes itself).",tommilson,02.10.2019 10:33:00,273,0.049351,neutral
UNEP,UNEP_10_2015_Eval,"Although not well defined in EMSP project documentation, the ultimate anticipated environmental and social  
impact can be stated as ‘functional and resilient ecosystems that provide ecosystem services sustainably with an  
equitable sharing of the benefits and costs of protecting ecosystem services among society’.",tommilson,02.10.2019 10:33:00,314,0.056763,neutral
UNEP,UNEP_10_2015_Eval,"Promotion of the green economy through EMSP activities can also be seen as relevant for enhancing well-being 
although, again, this has not been adequately documented by any EMSP projects.",tommilson,02.10.2019 10:33:00,188,0.033985,neutral
UNEP,UNEP_10_2015_Eval,The evaluation’s findings are in line with the conclusions of previous evaluations and reviews and,tommilson,02.10.2019 10:33:00,98,0.017716,neutral
UNEP,UNEP_10_2015_Eval,reiterate the need for specific attention to be paid to this issue within UNEP,tommilson,02.10.2019 10:33:00,78,0.0141,neutral
UNEP,UNEP_10_2015_Eval,"The principal activity set to address this issue under the EMSP was to be a set of actions dealing  
with support for the Nagoya Protocol on Access and Benefit Sharing",tommilson,02.10.2019 10:34:00,166,0.030008,neutral
UNEP,UNEP_10_2015_Eval,"nsequently, UNEP needs to ensure that local level activities  
strategically support global and regional level interventions, through a pilot and demonstration approach, and  
not as interventions for their own sake.",tommilson,02.10.2019 10:34:00,214,0.038685,neutral
UNEP,UNEP_10_2015_Eval,"A coherent Subprogramme logic and framework with clear selection criteria for choice of projects would help  
better define and limit the EMSP to areas where it can be most effective and have most impact. However,  
several project managers suggested that many projects will need to be continued in order to achieve intended 
impacts and will need additional support, particularly with regards to policy level activities.",tommilson,02.10.2019 10:34:00,419,0.075744,neutral
UNEP,UNEP_10_2015_Eval,Efficiency,tommilson,02.10.2019 10:34:00,10,0.001808,neutral
UNEP,UNEP_10_2015_Eval,Sustainability,tommilson,02.10.2019 10:34:00,14,0.002531,neutral
UNEP,UNEP_10_2015_Eval,"Many of the case studies had their roots in earlier biennia and built on successful experience or lessons learnt  
from prior projects or represent a scaling up of earlier successful activities",tommilson,02.10.2019 10:35:00,192,0.034708,neutral
UNEP,UNEP_10_2015_Eval,"National government agencies are in many cases the  
primary beneficiaries of UNEP’s support and frequently the key executing partner. Consequently, national  
government ownership is usually high, which supports sustainability.",tommilson,02.10.2019 10:35:00,226,0.040855,neutral
UNEP,UNEP_10_2015_Eval,"NEP needs to manage these  
expectations and to avoid creating (UNEP) dependency",tommilson,02.10.2019 10:41:00,79,0.014281,neutral
UNEP,UNEP_10_2015_Eval,"rojects need to be designed  
with realistic timelines and not just to fit within UN planning cycles (See recommendation 14 below).",tommilson,02.10.2019 10:41:00,130,0.0235,neutral
UNEP,UNEP_10_2015_Eval,"A longer-term,  
more comprehensive and strategic approach to capacity building is needed, and prospects for sustainability of  
capacity building activities would be enhanced if they were set in a clear framework for UNEP’s EMSP work in  
regions and countries (see Recommendation 2",tommilson,02.10.2019 10:42:00,280,0.050616,neutral
UNEP,UNEP_10_2015_Eval,"The EMSP could, for example,  
consider longer-term training/capacity development efforts to minimise the risk arising from loss of key  
individuals",tommilson,02.10.2019 10:42:00,147,0.026574,neutral
UNEP,UNEP_10_2015_Eval,"The Regional Offices play an important role in ensuring sustainability of projects through monitoring,  
supporting resource mobilisation, and follow-up, and there is a clear need for them to become more engaged  
during design and implementation of the Subprogramme.",tommilson,02.10.2019 10:43:00,265,0.047905,neutral
UNEP,UNEP_10_2015_Eval,"Replication, up-scaling and catalysis",tommilson,02.10.2019 10:43:00,37,0.006689,neutral
UNEP,UNEP_10_2015_Eval,"Replication and up-scaling of UNEP’s direct results is essential to drive change at a larger scale, beyond the  
relatively few partner countries and demonstration sites of the EMSP",tommilson,02.10.2019 10:43:00,180,0.032539,neutral
UNEP,UNEP_10_2015_Eval,"GEF projects, whilst responding to GEF priorities could build on  
UNEP work and assist in scaling up and replication of initiatives developed with non-GEF resources. The  
complementarity of GEF supported work to the UNEP and EMSP planning process should always be considered  
at the early stages of concept development",tommilson,02.10.2019 10:44:00,318,0.057486,neutral
UNEP,UNEP_10_2015_Eval,"he EMSP could consider conducting a survey of the  
current use of EMSP products and services, particuarly by other UN agencies, as base information for such a  
strategy.",tommilson,02.10.2019 10:45:00,169,0.030551,neutral
UNEP,UNEP_10_2015_Eval,Factors affecting subprogramme performance,tommilson,02.10.2019 10:45:00,42,0.007592,neutral
UNEP,UNEP_10_2015_Eval,ubprogramme structure and design and portfolio,tommilson,02.10.2019 10:45:00,46,0.008316,neutral
UNEP,UNEP_10_2015_Eval,"The rationale for this was twofold: i) that delivery of the PoW  
should build on UNEP’s strengths and established comparative advantage and ii) the programme should  
accommodate the ongoing work of DEPI.",tommilson,02.10.2019 10:45:00,203,0.036697,neutral
UNEP,UNEP_10_2015_Eval,"he Programme Framework included 14 project concepts  
and the extension document added two more. However, there were a total of 31 active projects3 
during the",tommilson,02.10.2019 10:46:00,158,0.028562,neutral
UNEP,UNEP_10_2015_Eval,"2010-2011 PoW, and 25 projects during the 2012-2013 PoW",tommilson,02.10.2019 10:46:00,55,0.009942,neutral
UNEP,UNEP_10_2015_Eval,"ull  
integration of GEF portfolio into UNEP planning and reporting processes requires additional support through  
more ‘organic’ means that foster a culture of dialogue among staff with common thematic interests. UNEP staff  
dealing with GEF projects should be engaged in EMSP strategic thinking that should preceed and complement  
more formal PoW and work planning processes.",tommilson,02.10.2019 10:46:00,376,0.067971,neutral
UNEP,UNEP_10_2015_Eval,"Project Design, Approval and Revisions",tommilson,02.10.2019 10:46:00,38,0.006869,neutral
UNEP,UNEP_10_2015_Eval,"roject development funding is considered vital for proper project design, project stakeholder,  
country and donor consultation, and, ideally, should provide for initial baseline data collection.",tommilson,02.10.2019 10:47:00,194,0.03507,neutral
UNEP,UNEP_10_2015_Eval,"n the evaluation’s view,  
projects should not agree on country level activities prior to securing funding in order to avoid changes in  
delivery plans and the consequent reputational risks. On the other hand, projects should factor in adequate  
project scoping and inception phases to allow adaptations based on consultations with partners. Another  
important issue raised was that some projects (including GEF projects) could only be modified to a limited  
extent following PRC advice as they had, sometimes, already been approved by donors prior to PRC review.",tommilson,02.10.2019 10:48:00,562,0.101594,neutral
UNEP,UNEP_10_2015_Eval,"However, attention  
would need to be given to ensure that this did not cause fragmentation of projects into small components.  
UNEP needs to recognise and plan for a pre-inception period [for EMSP projects] following concept approval to  
allow for fundraising and reorientation or modification of the design and implementation details if  
required. An inception phase for activities such as hiring staff and negotiating partner agreements should be  
considered for larger or more complex (multi-partner) projects.",tommilson,02.10.2019 10:48:00,513,0.092736,neutral
UNEP,UNEP_10_2015_Eval,"Many of the EMSP projects are complex combining normative work (such as technical guidelines and policy  
work) with field interventions (pilot or demonstration projects), operate at multiple geographical scales (e.g.  
local, national and regional), and/or involve large multi-stakeholder or intergovernmental processes.  
Components in larger projects are sometimes interdependent and sequential in nature. Work aimed at  
changing policy needs to be synchronised with government policy cycles that are beyond UNEP’s immediate  
control, while ‘on the ground’ ecosystem management work typically involves stakeholder processes that take  
considerable time to become self-sustaining and bring about chang",tommilson,02.10.2019 10:48:00,700,0.126541,neutral
UNEP,UNEP_10_2015_Eval,"Whilst the 2-4  
year UNEP planning arrangement cannot be changed, projects could be adapted to work around these  
constraints",tommilson,02.10.2019 10:48:00,125,0.022597,neutral
UNEP,UNEP_10_2015_Eval,"UNEP is seeking to move away from single sector projects that look at only one thematic area, and to develop a  
larger more strategic vision",tommilson,02.10.2019 10:49:00,140,0.025308,neutral
UNEP,UNEP_10_2015_Eval,"evaluation’s opinion fewer more strategic projects with a team  
of people running a larger project and donors buying into a shared project document, rather than each  
individual running a small project, would probably be better, and more emphasis should be placed on  
developing larger integrated projects in the future. However, attention needs to be given to ensure this  
approach does not lead to a new generation of ‘umbrella’ projects where discrete interventions are merely  
‘packaged’ together and the mutual interdependencies and interactions among the project components / ‘sub- 
projects’ are minimal or non-existant.",tommilson,02.10.2019 10:50:00,627,0.113344,neutral
UNEP,UNEP_10_2015_Eval,"Sub-programme organisation and management 
i. Accountability Framework",tommilson,02.10.2019 10:50:00,70,0.012654,neutral
UNEP,UNEP_10_2015_Eval,"The overall lead Division for the EMSP is DEPI, with other Divisions accountable for specified outputs in each of  
the two PoW periods. The day-to-day work of programme coordination was the responsibly of a sub- 
programme coordinator (SPC) reporting to the Division Director. There were three EMSPCs during the  
evaluation period, typically supported by one administrative or junior professional officer.",tommilson,02.10.2019 10:53:00,405,0.073213,neutral
UNEP,UNEP_10_2015_Eval,"Measures that would strengthen  
collaboration could include; i) developing and promoting thematic working groups, such as UNEP’s Water  
Working Group (such groups should be cross-cutting inter/intra-divisional and GEF/non-GEF); ii) better pooling  
of resources and knowledge management for joint-planning and implementation to allow for more efficient  
collaboration among different Divisions involved in the EMSP; and iii) establishment of better mechanisms for  
sharing funds amongst Divisions tied to a collaboration link and with clear accountability. It is expected that the  
SPCs working together through the Programme Strategy and Planning Team will strengthen project linkages  
across the PoW and the SPC should pay close attention to country level/regional coherence at the programme  
framework design stage. Together these would help avoid two EMSP projects delivering similar work in a same  
country.",tommilson,02.10.2019 10:54:00,911,0.164684,neutral
UNEP,UNEP_10_2015_Eval,"t may be useful to introduce  
narrative reports more widely, even where not required by donors, with a focus on lesson learning. Significant  
value could be added at the Subprogramme level through improved internal learning processes and more  
coherent approaches to the development and use of learning products",tommilson,02.10.2019 10:55:00,311,0.05622,neutral
UNEP,UNEP_10_2015_Eval,"Reflective/evaluative processes such as annual steering  
committee or annual project team meetings or mid-term of final evaluation processes would be suitable for  
lesson learning.",tommilson,02.10.2019 10:55:00,180,0.032539,neutral
UNEP,UNEP_10_2015_Eval,ii. Regional Delivery,tommilson,02.10.2019 10:55:00,21,0.003796,neutral
UNEP,UNEP_10_2015_Eval,iii. Linkages with other Subprogrammes and Divisions,tommilson,02.10.2019 10:55:00,52,0.0094,neutral
UNEP,UNEP_10_2015_Eval,iv. Human and financial resources and management,tommilson,02.10.2019 10:55:00,48,0.008677,neutral
UNEP,UNEP_10_2015_Eval,v. Cooperation and partnerships,tommilson,02.10.2019 10:55:00,31,0.005604,neutral
UNEP,UNEP_10_2015_Eval,"vi. Reporting, monitoring and evaluation",tommilson,02.10.2019 10:55:00,40,0.007231,neutral
UNEP,UNEP_10_2015_Eval,"There is an increasing (and almost overwhelming) demand for UNEP support on EMSP issues at country level  
but ROs currently have had very limited financial and human resources to meet this demand and staff are  
frequently over-stretched.",tommilson,02.10.2019 10:56:00,237,0.042843,neutral
UNEP,UNEP_10_2015_Eval,"A wide cross-section of interviewees indicated that earlier and more comprehensive involvement of ROs and  
linkage to UNEP regional assessments would result in design of a PoW that better responds to the needs of  
countries, and that joint planning and implementation arrangements need to be put in place. There is a need  
for more clarity and agreement on modalities on how to develop, implement and resource the PoW through  
and with the ROs and the countries, and ROs need to be seen as part of the overall team.",tommilson,02.10.2019 10:56:00,515,0.093098,neutral
UNEP,UNEP_10_2015_Eval,"ROs could also play a more important role at the country level, even taking over the coordination of the longer- 
term projects, as has happened with the Iraq Marshlands Project which is now managed by ROWA. But for the  
ROs to run longer-term projects efficiently, their operational capacity, funding and delegated authority need to  
be improved.",tommilson,02.10.2019 10:56:00,347,0.062728,neutral
UNEP,UNEP_10_2015_Eval,"These would all help improve the sense of identity and ownership of  
the EMSP within UNEP. Many of the measures suggested for improving better coordination, collaboration and  
lesson learning at the EMSP level under Recommendation 17 above would also support improved cross- 
subprogramme collaboration, given these two issues are cross-cutting and closely tied",tommilson,02.10.2019 10:57:00,361,0.065259,neutral
UNEP,UNEP_10_2015_Eval,"The total planned budget for the EMSP during the MTS 2010-2013 period was US$ 131.7 million and the total  
allocated budget for the same period was US$ 147.6 million. The Environment Fund (EF) budget was lower than  
had been planned during both biennia (US$ 71 million planned vs. US$ 58 million allocated), but financial  
resources through Trust Funds and Earmarked Contributions were considerably higher (US$ 55 million planned  
vs. US$ 84 million allocated). The EMSP was the second largest recipient of EF amongst the Subprogrammes  
during 2010-2013 after the EGSP but only the fourth largest in terms of attracting extra-budgetary funding  
after the CCSP, EGSP and RESP. Norway, Spain, Sweden, Belgium, Netherlands and Japan have been the most  
significant donors of extra-budgetary funding to the EMSP (not listed in the order of significance). During the  
period dovered by the MTS 2010-2013, 78% of the EMSP EF funds were allocated for posts and the remaining  
staff positions were funded through extra-budgetary and RB resources.",tommilson,02.10.2019 10:58:00,1038,0.187642,neutral
UNEP,UNEP_10_2015_Eval,"The MTE of the MTS recommended basing resource allocation on formally approved Divisional  
workplans, and allocating EF resources foremost to core functions of UNEP. These recommendations are  
further reinforced by the findings of this evaluation.",tommilson,02.10.2019 10:59:00,247,0.044651,neutral
UNEP,UNEP_10_2015_Eval,"During 2010-2013, the actual EF budget was lower than that envisaged but financial resources received  
through Trust Funds and Earmarked Contributions were higher. However, in general, EMSP projects were over  
optimistic when it came to their aims and budgets during the MTS 2010-2013.",tommilson,02.10.2019 11:00:00,285,0.05152,neutral
UNEP,UNEP_10_2015_Eval,"Both UNEP and the  
MEAs would benefit from a higher level of communication over their work programmes and could explore the  
possibility for greater linkage and development of joint projects in order reduce potential overlaps and to  
increase areas of cooperation on ecosystem management",tommilson,02.10.2019 11:07:00,287,0.051882,neutral
UNEP,UNEP_10_2015_Eval,"Improving reporting on  
linkages with relevant MEAs and how individual projects can help meet Aichi Targets as part of their 6-monthly  
reporting commitments would be desirable and help focus more attention on this issue. Linkage and reporting  
related to MEA priorities will be strengthened to some extent through the new (draft) UNEP project document  
produced in September 2014, under the EGSP, which requires identification of any potential impacts or  
opportunities that could result from projects related to the development, implementation and advancement of  
MEAs.",tommilson,02.10.2019 11:07:00,571,0.103221,neutral
UNEP,UNEP_10_2015_Eval,"rong government partners and well-established  
working relationships have often been the key in achieving policy outcomes for the EMSP, supported by UNEP’s  
role as a ‘neutral broker’.",tommilson,02.10.2019 11:08:00,184,0.033262,neutral
UNEP,UNEP_10_2015_Eval,"Given the importance of cooperation and partnership, especially in  
mainstreaming UNEP results at a national level each project should clearly articulate its link to the EMSP’s  
partnership/stakeholder engagement strategy in its project document, which should be reviewed by the PRC  
and developed with the Project Document.",tommilson,02.10.2019 11:09:00,324,0.05857,neutral
UNEP,UNEP_10_2015_Eval,"Reporting on Subprogramme delivery is the shared responsibility of the project managers and the SPC under  
the overall guidance of UNEP’s Quality Assurance Section (QAS).",tommilson,02.10.2019 11:09:00,170,0.030731,neutral
UNEP,UNEP_10_2015_Eval,"practice reporting at EMSP level has been  
primarily undertaken by the SPC and supporting staff with the guidance and support of the DEPI PPR focal  
point, and variable (usually limited) input from reporting focal points and other divisional PPR focal points.  
Reporting at the project level is the responsibility of the project manager, and the main tool for day-to-day  
project and subprogramme monitoring and reporting is PIMS.",tommilson,02.10.2019 11:09:00,430,0.077732,neutral
