sentiment,segment,id
neutral,"Output 1.2: Enhanced awareness of community members on trafficking, VAW and the gender-power relations ",2725
neutral,Lessons have also been imparted on self-defence in West Bengal.,2726
neutral,Output 1.3: Livelihood opportunities provided for trafficking survivors as well as PLWHA and women and girls vulnerable to  trafficking ,2727
neutral,"Due to severe lack of livelihood opportunities in programme villages, migration is a common trend for families.",2728
neutral,The risk of unsafe migration is linked to trafficking as women migrating for work  may be trafficked into sex trade or exploited at work.,2729
neutral,"Consequently, one of the objectives of the programme is to create and  strengthen livelihood opportunities for women and girls in programme villages.",2730
neutral,Output 1.4: Livelihood opportunities provided for women through cooperation between UN Women and agricultural  universities ,2731
neutral,"To achieve Output 1.4, the programme seeks to develop ties with agricultural universities and other related organizations. ",2732
neutral,Output 1.5: Vigilance committees established and functioning to prevent trafficking of women and girls ,2733
neutral,"To ensure that community members from programme villages establish mechanisms at the grass rootslevel to prevent  trafficking, the programme has established Anti-Trafficking Vigilance Committees (ATVCs) across programme villages. ",2734
neutral,"ATVC, as envisaged by the programme, is a group from within the local community including members from civil society, SHGs  and local government officials/bodies like police authorities and PRI members, as well assurvivors of trafficking and peer  educators.",2735
neutral,The objective of ATVCs is to mobilize community membersto keep vigil on the community as well as to network with  the PRIs and local governance to take preventive measures against trafficking.,2736
neutral,"Before setting up of ATVCs, the programme panchayats did not have any community vigilance mechanism to track, prevent, and/or combat trafficking.",2737
neutral,"The programme aims to enhance the capacities of local governance systems such as PRIs and justice systems such as police  authorities, Juvenile Justice Boards (JJBs), and Child Welfare Committees (CWCs) to prevent trafficking.",2738
neutral,Four outputs have  been defined to contribute towards this objective.,2739
neutral,These are as follows: Output 2.1: The capacity of the PRI leadership improved to understand Gender Responsive Budgeting (GRB) through gender  analysis of programmes,2740
neutral,"The State Institute for Rural Development (SIRD)4, Odisha, Ministry of Panchayati Raj and UN  Women have organized a national-level orientation and training programme of District Project Officers (DPOs) under  Government of India (GOI)–UN Women Project on “Promotion of Women’s Political Leadership and Gender Responsive  Governance in India and South Asia”.",2741
neutral,"The DPOs from Andhra Pradesh, Rajasthan and Odisha participated in this programme along with DPOs from Madhya Pradesh and Karnataka.",2742
neutral,Output 2.2: Capacities of the six panchayats for integrating gender and trafficking concerns in their accountability systems  enhanced ,2743
neutral,Involving PRI leaders and elected representatives from programme villages is important to ensure that local leaders from the  community support the programme and contribute to achieving its objectives. ,2744
neutral,Output 2.3: Capacities of justice systems to address gender based violence and trafficking enhanced,2745
neutral,"In addition to developing the capacity of PRI members, the programme also aims to develop capacities of legal justice  systems, government departments, and law enforcement agencies in programme villages.",2746
neutral,"Since the programme interventions  are targeted at the source areas for trafficking, developing the capacity of local justice systems in these areas can significantly  enhance the protection of vulnerable women and girls.",2747
neutral,"Output 2.4: Lessons learned and community based interventions documented and shared at the local, National and regional  level ",2748
neutral,. The film is ready and is currently being edited. ,2749
neutral,"While there are several cases of success of the programme, there are some challenges which can be addressed.",2750
neutral,This report summarizes the progress made in the programme so far.,2751
neutral,"Chapter one gives a background on the mid-term evaluation, the rationale for study, and the methodology used for conducting the evaluation.",2752
neutral,Chapter three concludes the findings of the evaluation.,2753
neutral,Chapter two describesin detail  the findings of Outcome one and Outcome two.,2754
neutral,Challenges and  recommendations are presented in Chapter four.,2755
neutral,"The United Nations Trust Fund for Human Security (UNTFHS) Joint Programme titled ìLivelihood Protection and Sustainable Empowerment of Vulnerable, Rural and Refugee Communities in the Jordan Valley (JV)î (hereafter called ìThe Programmeî) is a multiñ sectoral, comprehensive and prevention-oriented initiative designed to enhance Human Security among the Palestinian population in the Jordan Valley through responding to the protection and livelihood needs of selected vulnerable Palestinian communities and improving their living conditions.",2756
neutral,"The Programme is jointly implemented by four UN Agencies (UN Women, UNRWA, UNESCO, and FAO), in close partnership with relevant PA institutions, and local stakeholders.",2757
neutral,The implementation of the Programme started in 2010 and is expected to run until July 2013.,2758
neutral,"As the Programme has approached the mid of its implementation period, UNRWA on behalf of the four UN implementing agencies commissioned an independent mid-term evaluation for the Programme (hereafter called ìthe evaluationî) during the months of July and August 2012.",2759
neutral,"This report presents the findings of the evaluation exercise with the aim to generate constructive discussion among the Programme management, members of the National Advisory Forum and key stakeholders to generate knowledge, identify best practices and lessons learned that could inform and guide possible adjustments in the implementation of the Programme and other future interventions.",2760
neutral,"The report is addressed mainly to the Management of the Programme including the Programme Management Committee (PMC programme Implementation Coordination Team (ICT), the National Programme Advisor Forum (N- PAF), and UNTFHS all related stakeholders.",2761
neutral,"As depicted by the Terms of Reference (ToR), the purpose of this mid-term evaluation is to evaluate progress to date against the Programme goals and objectives in order to improve implementation, and to advise on any correction measures that might be needed during the remaining life of the Programme.",2762
neutral,"More specifically, the specific objectives of the evaluation include: assess progress against project outcomes and outputs; assess progress against project work plan; document obstacles, challenges and best practices; and assess the need to revise implementation strategies and work plan of the project.",2763
neutral,"To achieve the previous objectives, the evaluator followed a comprehensive systematic and participatory evaluation approach.",2764
neutral,"The evaluation employed qualitative evaluation tools with a combination of review of key documents and fieldwork including interviews, focus groups,  9999888776-executive Page 6 of 75 and site visits.",2765
neutral,"Based on this approach, a systemized analysis was carried out highlighting the results achieved, impact on the beneficiaries, lessons learned in terms of implementation modalities, and recommendations for the future implementation of the Programme.",2766
neutral,"More importantly, the evaluation followed UNEG/OECD norms and standards and ethical guidelines.",2767
neutral,"Standard OECD/DAC evaluation criteria were used including relevance, ownership, effectiveness, efficiency and sustainability; Relevance focused on the appropriateness of the Programme to the needs and interest of the local population and communities while ownership looked at the degree of involvement, and buy-in by the national and local stakeholders during the different stages of the Programme.",2768
neutral,By efficiency we meant the assessment of the extent to which resources/inputs have led to the intended results and with effectiveness we tried to answer the question of what was the level of achievement of the different expected outputs and what were the major bottlenecks that were faced and may continue to face the implementation of the Programme.,2769
neutral,"Finally, Sustainability refers to examining the probability of the Programme effects to continue in the long term, and what are the specific elements that were included in the design and implementation of the Programme that could improve the sustainability of the interventions.",2770
neutral,"In addition, the preparations of the Programme came after the PA development of the Palestinian Reform and Development Plan (PRDP), which covered the period 2008 to 2010.",2771
neutral,"To Page 7 of 75 assess the effectiveness of the Programme, an output evaluation matrix was developed and used.",2772
neutral,At the end of the report key recommendations are provided to enhance the implementation of the Programme and to overcome some of the challenges encountered.,2773
neutral,Introduction: The “Programme on Increased Participation and Representation of Women in Leadership in  Ethiopia: The Road to Equitable Development” was designed to promote inclusiveness in governance in view of  ensuring that women’s rights are upheld and women equally participate in politics and hold positions of power in  government.,2774
neutral,Specific project outcomes comprise: i. Creating a pool of capable women interested in or already  working in decision making positions; ii. Transforming public perception in such a way that women are publicly  perceived as equally capable and qualified as men to fill positions of leadership; and iii. Promoting women as  leaders in gender sensitive political institutions.,2775
neutral,The programme‘s life cycle had originally been planned to be January 2017-December 2019; running for three entire years.,2776
neutral,"Following a delayed launch (in September 2017) the programme duration was then revised beyond  36 months, until 2021, due to increased stakeholder demand among the beneficiary community and  donors/development partners.",2777
neutral,"The total projected programme budget amounts to 4,381,832 United Stated Dollars (USD). ",2778
neutral,"The programme document, the implementation of which officially started in September 2017, envisions the  undertaking of a mid-term evaluation after one and half year implementation of the programme.",2779
neutral,"Given significant  changes in the programmatic macro-landscape not least in view of political reforms and transformations in the  party-state complex, sustained donor interest resulting in (at least potentially) available additional funding, the Mid- Term Evaluation (MTE) allows to consider adjusting such major features as the programme‘s design of the result  architecture, its scope and geographical spread.",2780
neutral,"In regard to the programme landscape in the country, the following can be noted: (1) Ethiopia has made significant  improvements in placing women in leadership and decision-making positions; however, other than the recent  advances in women’s representation in the legislative and executive branches of government esp. at central level,  gender balance in leadership positions is far from being achieved ; and (2) The level of effective representation  and capacity of women leaders to influence decision making is an area that requires further investigation and  investment.",2781
neutral,Hard work is required in retaining women already in leadership position and expanding the pool of  women leaders in addition to ensuring that they have political clout to influence the shaping of policies and weigh  in on high-stake decision making processes. ,2782
neutral,"Purpose & Objective: The purpose of this MTE is to provide an in-depth assessment of the results against the  three outcomes of the programme and performance from September 2017 - November 2019 in terms of the  relevance, effectiveness, efficiency, sustainability, impact, inclusiveness, participation, gender equality, non- discrimination and social transformation.",2783
neutral,"It further aims to adjust the result framework of the programme through  evidence-based concrete recommendations to respond to the changes in the context, availability of funds and to  ensure effective result measurement for the rest of the programme implementation period.",2784
neutral,The mid-term  evaluation process is expected to provide feedback to improve programme management and the quality and utility  of the results framework. ,2785
neutral,Evaluation Methodology & Approach: The methodology employed is designed to address the evaluation criteria and answer key evaluation questions based on evidence-based findings.,2786
neutral,"The evaluation methodology is informed  by the Global Evaluation Reports Assessment and Analysis System (GERAAS) evaluation quality assessment  checklist which considers parameters in eight clusters including the review of the evaluation object and context in  line with the logic model (result framework), programme scale and complexity, stakeholders and programme  implementation status.",2787
neutral,A mixed method approach comprising quantitative and qualitative analytical tools and  techniques was used.,2788
neutral,"An evaluation matrix including principal and secondary questions was used as  iv a guideline to conduct semi-structured interviews (the criteria, data sources & level of evaluation are included in  the body of the report).",2789
neutral,Evaluation Design: The evaluation design (method of data collection & analysis) included both secondary and  primary data.,2790
neutral,The units of observation were purposively selected including the contents (themes summarized from)  the desk review. ,2791
neutral,"Data was collected through field visits, Skype and face-to-face interviews with all stakeholders  and project office staff, at federal and regional levels.",2792
neutral,"Since the programme design is addressing political rights and  female candidates or office holders, the evaluation object(s) as such reflect rights-based and gender-sensitive  concerns.",2793
neutral,"Also, care was taken to also include male gender champions among key administrative staff in the  sample of interviewees, in order to ensure that their assessment of the programme‘s effectiveness is also captured.",2794
neutral,"Evaluation Challenges: The challenges during data collection were unavailability of partners for interview (e.g.  NEBE), unavailability of training participants for conducting a quick survey, time constraints and the security  context of the country. ",2795
neutral,A concise evaluability assessment was conducted and methodological and practical  solutions were identified and implemented during the evaluation process (C.f. Annex 6.7.) ,2796
neutral,"Programme Effectiveness: Evidence for tangible programme results is presented and analyzed for all  programme Outcomes, using “baseline” vs. planned target “performance” tracking analysis against the result  framework‘s set of indicators to the extent possible.",2797
neutral,"Based on the achievement of activities, tracing the indicators,  a three-level rating was conducted: (1) “Green Color” for achievement; (2) “Yellow Color” for performance on track;  and, (3) “Red Color” for non-performance of achievements.",2798
neutral,Ratings are based on progress data available for  output level indicators and activities. ,2799
neutral,"In detail, outcome 1 has 2 green, 2 yellow and 1 red; outcome 2 has 1 green and 3  yellow; and outcome three has 3 green, 2 yellow and 2 red performance ratings.",2800
neutral,The progress track in sequence  is therefore 1 - 3 – 2(S 2 (see the table on page 12).,2801
neutral,"Programme Efficiency: The analysis of budgetary data shows that the programme experienced a gradual,  progressive increase both in terms of the financial volume that was allocated for implementation purposes and the  actual expenditures realized across respective interventions under the three programme outcomes.",2802
neutral,"At the  same time, 2019 allocation and spending volumes clearly outmatched those of the first year (2018).",2803
neutral,"The combined total spending for both years amounted to USD  1,389,494.31 which represented 60.8% of the total allocation volume for 2018 and 2019 (USD 2,285,804). ",2804
neutral,"Total  funds spent in 2018 and 2019 make up a bit less than one third (31.7%) of the total projected budget which, as  per the most recent ProDoc that foresees another two years for the project cycle (2021), amounts to USD  4,381,832. ",2805
neutral,"This  included the gender responsive development of media and advertisement guidelines, the Bahir Dar Transformative  Leadership and Gender Equality (TLGE) training program, a related needs assessment and curriculum  development etc.",2806
neutral,"In terms of unit cost analysis, training costs vary depending on the location of the training. ",2807
neutral,"Programme Impact: It is still too early to identify real impact as the programme only started being fully operational  in 2018, since impact is evaluated at least for programme that is implemented for five years",2808
neutral,"For all training interventions, a pre-/ and post-assessment approach was foreseen.",2809
neutral,This evaluation is aimed at assessing the contribution of UN Women Sierra Leone to development  effectiveness as regards gender equality and women empowerment between 2014 and 2019.,2810
neutral,It  was commissioned as a forward-looking evaluation to support learning and decision-making for  the country office strategic and national stakeholders. ,2811
neutral,The project was implemented over two years (2012 and 2013). ,2812
neutral,"The Pro Poor Governance, Gender Equality and Women’s Empowerment from a Human Rights (pro-poor project) perspective project was implemented from January 2012 to December 2013. ",2813
neutral,"However, the initial design of the project was done between 2008 and 2009, but due to delays in  implementation the project had to be redesigned in 2011/2012 to align to the changed context. ",2814
neutral,The overall goal of the project is to support the implementation of national commitments to  gender equality and women’s empowerment in Namibia. ,2815
neutral,The project is funded by the Spanish  government and it came to an end in December 2013.,2816
neutral,Namibia has a strong political will to address women’s empowerment and gender equality as demonstrated by the National and Legal policy frameworks and commitments that are currently  in place. ,2817
neutral,"The Constitution of the Republic of Namibia states in Article 10 that “no person shall be discriminated against based on their sex, color…”",2818
neutral,"In addition, Namibia launched its second  National Gender Policy (2010-2020) to address gender inequality and other socio-economic  issues that impact on women disproportionally",2819
neutral,"Despite the progress made, many challenges remain in the attainment of gender equality and women’s empowerment. ",2820
neutral,"Women in Namibia are facing increased prevalence of HIV and AIDS,  high rates of gender based violence (GBV), and continued pervasive gender- and intra- household inequalities, which worsens poverty. ",2821
neutral,The representation of women in parliament has  declined in the last election (2009) from 30% to 24%.,2822
neutral,"In 2014, the ruling SWAPO Party which  won the 2014 November elections amended its Constitution to accommodate 50/50  women/men representation in all its structures. ",2823
neutral,Hence the SWAPO Party list to the National Has  a 50:50 representation and is the majority. ,2824
neutral,This makes it possible to have a high number of  elected women in the next parliament for Namibia. ,2825
neutral,The country’s fourth National Development Plan (NDP4) presents a good entry point for strengthening gender equality in Namibia. ,2826
neutral,The plan articulates gender equality and the empowerment of women as a key principle and requires sectors to mainstream gender in their sectoral plans.,2827
neutral,"As the national machinery tasked with the mandate of promoting gender equality  and women’s empowerment, the Ministry of Gender Equality and Child Welfare (MGECW) is  tasked with the mandate to ensure gender equality and equitable socio-economic development  of women and men and the well being of children. ",2828
neutral,"However, the Ministry recognizes that staff  have capacity challenges that may hinder their ability to meet the mandate of the Ministry.",2829
neutral,"While  Staff are familiar/knowledgeable on laws and policies that relate to gender equality, some of  them are unable to apply the knowledge in their day-to-day work.",2830
neutral,This project has therefore  sought to address the skills gap in the MGECW and also provide a baseline for future  interventions in gender mainstreaming.,2831
neutral,This was a final evaluation of the pro-poor governance project.,2832
neutral,The purpose of the evaluation  was as follows: • To understand whether the project had met its objectives including factors that may have enabled or hindered the attainment of objectives. • To distil good practices that can inform programming of similar nature in the future  9999888776-executive vi • To make recommendation for stakeholders on actions that are required to support sustainability of results.,2833
neutral,"The main users of the evaluation include: UNWOMEN, the Namibian Government, and other  stakeholders in gender in Namibia. ",2834
neutral," Data was collected from  government ministries including the Ministry of Gender Equality and Child Welfare (MGECW),  Office of the Prime Minister, Parliament, UNWOMEN, Civil Society, and academia",2835
neutral,"The evaluation findings are organised around four OECD DAC evaluation criteria of relevance,  efficiency, effectiveness and sustainability1 .",2836
neutral,The evaluation was also conducted in line with the  UNWOMEN evaluation guidelines.,2837
neutral,The assessment of relevance in this evaluation focused on how the project was appropriate to  the government of Namibia’s priorities for gender equality and women’s empowerment.,2838
neutral,Women and girls are the  poorest and most disadvantaged in terms of access to resources and opportunities for  economic empowerment in Namibia.,2839
neutral,"Efficiency in the context of this evaluation assessed how well various activities undertaken  transformed available resources into achieving intended outputs in terms of quantity, quality,  and timeliness.",2840
neutral,Effectiveness measured the extent to which the project managed to achieve its stated outputs  and outcomes.,2841
neutral,At the time of the evaluation the ruling SWAPO party had already adopted the zebra system for the upcoming elections thus women's representation is set to rise.,2842
neutral,The first group of students will be graduating in 2015.,2843
neutral,A total of 13 students were enrolled at the time of the evaluation.,2844
neutral,The key success factors were as follows.  1. Political support for gender from the highest levels in government including the President and Prime Minister.,2845
neutral,Sustainability in this evaluation measures the extent to which outcomes will continue beyond the  life of the project. ,2846
neutral,This is because the government is also able to contribute resources to ensure effective implementation of activities.,2847
neutral,"This paper presents findings for the evaluation of the  contribution of UN Women and its partner agency  UNFPA to support Ethiopia in its international and  regional commitments on gender equality, in  particular in ending violence against women and girls  and expand access to services from 2010 to 2013. ",2848
neutral,"Context, present situation, and description of  the subject: Violence against women (VAW) is one  of the most widespread violations of human rights which has many manifestations.",2849
neutral,"International and  regional legal instruments have clarified obligations  of States to prevent, protect and respond to VAW. ",2850
neutral,"The creation of UN Women sent a strong signal to the  global community on importance of ending VAW  (EVAW) and introduced various tools for greater  coherence and accountability via multiple initiatives  and campaigns, which were supported by Ethiopian  government and aligned with the national priorities. ",2851
neutral,"Commitments of Ethiopia at global, regional and  national levels have created a favorable policy and  legal environment for the joint UN Women/UNFPA  programme on EVAW (JP EVAW) implementation.",2852
neutral,The JP EVAW was launched in Ethiopia in December  2010 by the UN Women and the adjoining UNFPA  with generous funding from the Government of  Spain.,2853
neutral,The UN Women and UNFPA strategy was to  continue to assist the Government of Ethiopia in  implementing its commitments on EVAW and  monitoring progress via the Joint Programme.,2854
neutral,"Total  budget of the Programme was 689,829 USD out of  which 324, 023 USD has been transferred to UNFPA",2855
neutral,The Programme was implemented from August 2010  until June 2013.,2856
neutral,"Under the programme, UN Women and UNFPA  supported interventions by government institutions  and civil society organizations (CSOs) focusing on:  increasing the commitment and building the  capacities of law enforcement agencies to respond to  cases of VAW; increasing the provision of services to  VAW survivors; increasing girls’ access to information  and services for sexual and reproductive health,  HIV/AIDS and VAW; improving women’s livelihoods  and access to income-generating opportunities; and  strengthening communities’ response and protection  of women’s and girls’ rights. ",2857
neutral,"The identified major coordinating agencies at the  Federal level were the Ministry of Women, Children  and Youth Affairs and the Ministry of Justice,  however practically they were not directly involved  as coordinators at the implementation phase.",2858
neutral,"The  main implementing partners were Addis Ababa  Bureau of Women, Children and Youth Affairs,  Regional Bureau of Women, Children and Youth  Affairs, Christian Consortium of Relief and  Development Associations; Population Media  Centre; Association for Women’s Sanctuary and  Development Addis Ababa Women’s Association; the  Ethiopian Orthodox Church-Development Wing; the  Ethiopian Human Rights Commission and  Mujejeguwa-Loka Women Development Association.",2859
neutral,"Activities were implemented in Addis Ababa, Afar,  Amhara, Oromia, Benishangul-Gumuz, Gambella,  Somali Regions, and some activities were  implemented nationwide. ",2860
neutral,"It also  9999888776-executive _______________________________________________________________________________ End of Programme Evaluation: Joint Programme on Ending Violence Against Women in Ethiopia. 2010-2013 iii assessed validity of the programme design,  monitoring and coordination mechanisms and  coherence.",2861
neutral,The results of the evaluation should  inform decision makers on the strengths and  weaknesses of programme and address challenges  faced during its implementation; as well as to inform  the revision of policy and programmatic initiatives  addressing VAW in Ethiopia to enhance their impact  and visibility.,2862
neutral,Objectives of evaluation: Specific objectives of the  evaluation included:  1. To clearly detail the results achieved by the joint programme. ,2863
neutral,To understand and assess the intended and unintended results achieved by the programme.,2864
neutral,"To assess relevance, effectiveness and efficiency of programme structures, systems and procedures and the adequacy and quality of the inter-agency coordination mechanisms that have been established to maximize the effectiveness of interventions.",2865
neutral,To contribute to organizational learning among UN agencies and implementing partners by building a common knowledge. ,2866
neutral,To provide inputs for UN Women and UNFPA’s strategic reflection and learning on their work supporting initiatives on ending VAW.,2867
neutral,"Intended audience: The clients of the valuation and  main audience of the report are: relevant staff in  targeted public agencies and institutions,  commissions and participating CSOs, UN Women and  UNFPA, development partners. ",2868
neutral,"Evaluation timeframe: The evaluation undertook 45  days from December 2nd, 2013 to January 25th,  2014. ",2869
neutral,"Data collection and sources: Data collection included  desk review of available programme/projects  documentations, databases and relevant literature;  Key Informant Interviews (KIIs) of main stakeholders;  Focus Group Discussion (FGDs) of beneficiaries and  site visits. ",2870
neutral,"Where feasible, participatory approach  was used, complemented by mixed quantitative and  qualitative review and observations.",2871
neutral,Opportunity  sampling strategy was employed for the evaluation.,2872
neutral,"The evaluation team has visited 3 programme sites in  Amhara, Oromia and Gambela regions, following  close consultation with the leading agencies. ",2873
neutral,Contextual Evaluation Framework and the EVAW  Results Framework were developed to be used for  measuring evaluation criteria. ,2874
neutral,"KII and FGDs were  guided by set of questions, based on research  questions.",2875
neutral,"Analysis: Descriptive, content, comparative and  quantitative methods of data analysis and synthesis  were employed for the evaluation",2876
neutral,Based on the  findings recommendations and lessons learned were  constructed.,2877
neutral,"Limitations included inadequacy of some data  sources, respondent’s biases, staff turnover, limited  coverage of visited programme sites due to the short  time of the evaluation, absence of agreed-upon  indicators, milestones and baselines at programme  level to measure the quality and effectiveness of the  program.",2878
neutral,"Due to the particular nature of the  programme, it was designed based on UNIFEM  Strategic Plan 2008-2011 for Ethiopia and for most of  the components of the programme it was a  continuation of previously provided support, thus  _______________________________________________________________________________ End of Programme Evaluation: Joint Programme on Ending Violence Against Women in Ethiopia. 2010-2013 iv logical framework was not developed.",2879
neutral,"However the  programme document has clear outputs, outcomes  and activities outlined, and there were relevant and  traceable indicators identified at projects’ level.",2880
neutral,"The  indicators for the result matrix of the evaluations, as  well as Theory of Change, were reconstructed based  on the programme and project documents. ",2881
neutral,Efficiency: The program was initially designed to last  one year.,2882
neutral,There was no major political constraint identified in  connection with the execution of the project in its  targeted operational areas,2883
neutral,There was some resistance at community level at the  initial stage of the programme to accept the EVAW  initiatives in some areas.,2884
neutral,"However, at the national,  political levels the contextual environment was very  supportive and enabling",2885
neutral,The short term duration of the programme makes it  _______________________________________________________________________________ End of Programme Evaluation: Joint Programme on Ending Violence Against Women in Ethiopia. 2010-2013 vi difficult to assess sustainability within the short term  period of time,2886
neutral,It is impossible to assess strength of  attribution in case of each intervention and the  impact,2887
neutral,"Engagement of many implementing partners at times  can lead a trade-off between quicker  institutionalization and multi-partners involvement,  between bottom-up and top-down approaches. ",2888
neutral,There is a need for international donor community to  continue its support in the area. ,2889
neutral,"Over the past years, UN Women has provided support to national and local stakeholders in  strengthening democratic governance and advancing women¶s rights through initiatives  aimed at mainstreaming gender in policy planning and budgeting.",2890
neutral,"Globally and regionally,  support for gender responsive policies, programming and budgets has been a focus of UN  Women¶s work.",2891
neutral,The three-year regional project on Promoting Gender Responsive Policies in  South East Europe (PGRP-SEE) was developed by the UN Women Sub-regional Office for  Central and South Eastern Europe (CSEE) as a direct follow up of the 2006-2010 UNIFEM  CEE regional project on gender-responsive budgeting.,2892
neutral,"PGRP-SEE aims to improve  individual and collective capacities of governmental institutions, CSOs and parliamentarians  in SEE (with particular focus on Bosnia and Herzegovina, Albania and FYR Macedonia) in  utilizing gender responsive budgeting (GRB) as a tool to promote, implement and monitor  policies and programmes in the employment and labour, social protection and social  assistance and rural development sectors.",2893
neutral,"The initially planned budget for PGRP-SEE was  2,232.172 USD out of which 1,929,305 USD was received.",2894
neutral,"Out of the total fund received,  51% (983,838 USD) were from UN Women Core Funds and 49% (945,467 USD) were from  the Austrian Development Agency (ADA).",2895
neutral,"This final PGRP-SEE evaluation, which encompasses project activities from the start of the  project in December 2010 until August 2013, aims to evaluate project results and identify  lessons learnt that can improve UN Women¶s future initiatives on GRB in the region in order  to enhance accountability, inform decision-making and contribute to learning on the best  ways to achieve women¶s empowerment and gender equality through operational and  normative work.",2896
neutral,"The primary users of the evaluation are project stakeholders, ADA as the  main project donor, partner organisations, as well as UN Women regional offices and  headquarters.",2897
neutral,"A draft version of the report was submitted in August 2013, and will be revised  following feedback from UN Women and the Project Advisory Board (which also serves as  the Evaluation Reference Group for the evaluation).",2898
neutral,The evaluation was conducted from June to August 2013 in accordance with UN Women  evaluation guidelines and UNEG norms and standards.,2899
neutral,"During the evaluation process, the  Evaluation Team applied a consultative and participatory approach through its efforts to  actively engage and seek high quality participation and input from key project beneficiaries  and stakeholders.",2900
neutral,Overall guidance for the evaluation was provided by the Monitoring and  Evaluation Specialist in the Sub-Regional Office for CSEE and the Project Manager. ,2901
neutral,"In order to  ensure accuracy and quality of evaluation findings and conclusions and enable triangulation  of data, the Evaluation Team employed a mixed-methods approach to answer the evaluation  9999888776-executive 4 questions.",2902
neutral,"Data was sought and collected from a variety of sources to ensure its accuracy,  validity and reliability. ",2903
neutral,Data collection methods included: a) a comprehensive documentation review; b) semi- structured key informant interviews and focus group discussions with primary and secondary  stakeholders; and c) an online survey.,2904
neutral,"A total of 65 individuals (57 women and 8 men) were  consulted for the evaluation including: UN Women staff at the Sub-Regional Office and in the  three project countries; project partners at the country level, including representatives from  government, civil society organizations (CSO); and international GRB experts.",2905
neutral,More than 75 documents (including project reports and background documents related to each of the three  countries) were reviewed and analyzed by the Evaluation Team.,2906
neutral,"The Evaluation Team  conducted visits to all three countries where the project was implemented and in Bosnia and  Herzegovina (BiH) and FYR Macedonia, preliminary observations were presented to  country-level UN Women management and project staff in order to provide an opportunity for  initial response to and validation of findings.",2907
neutral,There were several factors which both supported and hindered PGRP-SEE results.,2908
neutral,"This report presents the findings, conclusions and recommendations of the Mid-Term Evaluation of  the programme Women's Economic Empowerment through Increasing Employability in the Republic of Moldova, November 2009-November 2013. ",2909
neutral,"The programme has been implemented in close  partnership with the Ministry of Labour, Social Protection and Family (MLSPF) and the Ministry of  Economy (MoE) as the counterpart national partners at the Government level, UN Women, and the  Swedish Government, which has funded it for $ 2,902,758.00. ",2910
neutral,This is a four year programme and  actual project implementation commenced in August 2010. ,2911
neutral,The Mid Term Evaluation (MTE) was  undertaken during the period September 3-November 15 2012. ,2912
neutral,The objectives of the MTE were to: 1. Assess the programme's progress towards promoting increased rate of employed and economically active women in rural and sub-urban areas of Moldova practicing their social and economic rights.,2913
neutral,Asses the programme’s contribution to the capacity of key service delivery and media institutions in implementing policies at the local level that promote and protect women’s human rights to access employment and social protection. ,2914
neutral,"Assess the extent of progress towards ensuring that the gender equality (GE) commitments are translated into labour and social protection laws/by laws, policies and plans as a result of the  mainstream actions undertaken by the programme. ",2915
neutral,"Assess the effectiveness of the strategies employed by the programme and provide recommendations on future work, including innovative approaches that could be up scaled and replicated by UN Women and its partners.",2916
neutral,Provide analysis of efficiency of project management and provision of recommendations for management of the programme's next stage.,2917
neutral,The Mid-Term Evaluation findings will be used to support :  • Strategic planning and management of the next stage of the programme.,2918
neutral,To replicate the expertise and knowledge generated by the project for the implementing of similar projects in the region embraced by UN Women EECA SRO activities ,2919
neutral,"To use the lessons learned and recommendations by members of the Programme Steering Committee comprised of relevant state agencies, academia and NGOs for sustaining the strong coordination and linkages among the central level and regional level authorities obtained through project results.",2920
neutral,"The methodology adopted by the MTE evaluation team comprised a 'participatory' approach  involving all stakeholders, integrating elements of gender equality and human rights, and identifying  progress and results achieved at the midterm of the project.",2921
neutral,"This included a review of all programme  documentation, finalization of semi-structured interviews for different stakeholders, and a field  mission in Moldova between September 25-Ocober 4 to gain firsthand data and information through  interviews and observations.",2922
neutral,The latter consisted of a total of 38 meetings with 122 persons over a 9  day period. ,2923
neutral,"Key findings and recommendations from the field mission were presented to  stakeholders in Chisinau through a power point presentation, and a field report was subsequently  shared with the UN Women Sub regional office on October 10, 2012. ",2924
neutral,"The overall goal of the ""Women’s Economic Empowerment through increasing Employability in the  Republic of Moldova” is that women in rural and sub-urban areas are informed, empowered and able  to better benefit from their social and economic rights.",2925
neutral,The three project outcomes are:  Outcome 1: Rate of employed and economically active women increased in rural and sub-urban  areas practicing their social and economic rights in Moldova. ,2926
neutral,"Outcome 2: Key service delivery and media institutions in Moldova have increased resources,  structures procedures, incentives and capacities to implement policies at the local level that promote  9999888776-executive 7 and protect women’s human rights to access to employment and social protection.",2927
neutral,Outcome 3: Labour and Social Protection laws/by-laws and policies/plans promote women’s  employability ,2928
neutral,This was also reflected in the intervention logic. ,2929
neutral,"Existing project data shows that as of April 2012, JISBs held 175 sittings with provision of  information and services to over 3006 beneficiaries of which 59 per cent are women and 70 percent  from rural areas.",2930
neutral,en to eleven service providers have been involved in each of the 5 districts and 46  mobile visits were carried out covering more than 100 villages. ,2931
neutral,The Office of the Prime Minister has demonstrated strong support and commitment including  budgetary support for JISBs operations. ,2932
neutral,"There is also proof of increasing ownership among various  ministries and governmental agencies, rayon administration, service providers and Mayors.",2933
neutral,A high  level of ownership by national partners and duty bearers such as the Social Partners and CSOs may  require more time as they become increasingly engaged and as their capacities are further  developed. ,2934
