segment,sentiment,embeddings,cluster,x,y,id,props
"In collaboration with other stakeholders, e.g. the SUN Secretariat, the project advocated for a nutrition budget line in line ministries for the implementation of the Food and Nutrition Security Implementation Plan.",neutral,[ 1.5352536   0.21683715 -2.650096  ],2,-1.595948338508606,6.379595756530763,5921,"[0.24545331, 0.7394605, 0.015086195]"
"At the time of the mission, the project was in the process of documenting the Best Practices; RAF also requested such case studies.",neutral,[-1.4506474  2.5469356 -1.3941098],1,12.234087944030762,15.517973899841307,5922,"[0.023748701, 0.96130073, 0.0149505185]"
"According to the CTA, the Best Practices to be documented includes the FBDG, pre-service (inclusion of FNS and RtF in the curriculum of BSc at Njala University), and the district coordination mechanisms.",neutral,[ 2.1937518 -0.3859338 -2.8604112],2,-4.366318702697754,4.2693514823913565,5923,"[0.1837908, 0.79720783, 0.01900145]"
"In terms of nutrition, lactating and pregnant women are the most vulnerable (and discriminated groups), especially children.",neutral,[-1.213599   2.1953783 -1.2888012],1,9.785618782043457,13.3712739944458,5924,"[0.010941274, 0.9706198, 0.018438973]"
"However, there are also other groups with special nutritional needs, e.g. HIV infected and AIDS affected",neutral,[-0.7990323  1.9365451 -1.48109  ],1,7.301291465759277,12.616214752197266,5925,"[0.034300637, 0.95078903, 0.014910327]"
Considerable support and follow-up is required.,neutral,[-1.1840245   0.77246225  0.160084  ],0,9.285982131958008,5.8845953941345215,5926,"[0.008873579, 0.56630194, 0.42482445]"
It was indicated during the evaluation mission that some (limited funds) might be available for continuing parts of the outputs.,neutral,[-1.7273545  2.3611646 -0.6137986],1,13.29500961303711,10.60853385925293,5927,"[0.0257754, 0.9561333, 0.018091274]"
"As mentioned earlier, a budget revision was submitted to the donor in March 2016 due to the underutilization of funds in 2015.",neutral,[-1.8139069  2.3306952 -0.6117175],1,13.364461898803713,10.601795196533203,5928,"[0.0179288, 0.9686872, 0.013384038]"
The project requested to transfer these funds to 2016.,neutral,[-1.2769403  2.314388  -1.3643922],1,10.172405242919922,14.232881546020508,5929,"[0.015932556, 0.96529406, 0.018773397]"
"At the time of report writing, the project had not received any response from the donor.",neutral,[-1.4616898  1.926339  -0.5901145],0,11.1853609085083,7.991190433502197,5930,"[0.022882707, 0.93428105, 0.042836223]"
It is important that these opportunities are properly investigated in order to secure the continued support to the results of the project.,neutral,[-1.657854   2.5869105 -1.0959849],1,13.814617156982422,14.183839797973633,5931,"[0.01136476, 0.97208685, 0.016548406]"
"As previously stated, the EU and FAO will jointly finance a nutritionist in the Strategic Advisory Board; this is very important and will secure support to nutrition at a strategic level.",neutral,[-0.22972463  1.6630447  -2.0033655 ],1,4.463017463684082,11.161932945251463,5932,"[0.054530725, 0.9294939, 0.015975403]"
"In order to be able to continue and sustain the work on FNS and RtF at FAO Country Office level, it is pivotal that these areas are also reflected and included in the upcoming CPF (2016-2019).",neutral,[-1.3989526  2.5780036 -1.4392185],1,11.212546348571776,16.917631149291992,5933,"[0.0135943685, 0.96304697, 0.023358606]"
In this regard it is also critical to strengthen the links to both RAF and the RtF team at HQ in order to secure the required technical back stopping.,neutral,[-1.83278    2.608764  -1.0486805],1,14.489484786987305,13.520284652709961,5934,"[0.008456204, 0.9493143, 0.042229563]"
Key findings on Evaluation Question 3.,neutral,[-1.4771265  2.8329718 -1.4103465],1,16.198726654052734,17.934423446655273,5935,"[0.0154503845, 0.96959174, 0.01495787]"
"Appropriateness of CA: How appropriate was the selection of the conservation agriculture technologies and practices to the agroecological conditions (soil properties, cropping patterns, labour supply, socio-economic and cultural factors)?",neutral,[-1.1611652  2.1101668 -1.4412472],1,8.755576133728027,13.36868381500244,5936,"[0.012212085, 0.97172374, 0.016064236]"
Key findings on Evaluation Question 4.,neutral,[-1.5471503  2.8494885 -1.4013131],1,15.921993255615234,17.593555450439453,5937,"[0.01528134, 0.9697038, 0.015014841]"
To what extent did the CA projects help small- scale farmers to improve crop production and management in the targeted areas in Timor-Leste and Indonesia?,neutral,[-1.4546014  2.381055  -1.2538607],1,12.164172172546387,14.30372714996338,5938,"[0.012813404, 0.9712449, 0.015941704]"
"Did the adoption of CA affect their income, food security and nutrition status and their resilience to disaster and climate change?",neutral,[-1.1165475  1.9013278 -1.009454 ],1,9.139758110046387,11.137777328491213,5939,"[0.014760994, 0.96946645, 0.01577257]"
Key findings on Evaluation Question 5.,neutral,[-1.5074719  2.8359797 -1.4173471],1,16.189470291137695,17.922016143798828,5940,"[0.01587155, 0.9689869, 0.015141619]"
To what extent is the FAO gender policy applied in the two projects?,neutral,[-2.5589504  1.5040698  1.1550514],0,12.417492866516113,2.7578413486480717,5941,"[0.01117393, 0.97037154, 0.018454516]"
Were there any differential impacts on youth and vulnerable groups?,neutral,[-2.0254626   0.28458717  2.103876  ],0,12.88843059539795,-0.917143702507019,5942,"[0.011994995, 0.9699528, 0.018052151]"
Key findings on Evaluation Question 6.,neutral,[-1.5495906  2.8511627 -1.379706 ],1,15.883392333984375,17.555305480957028,5943,"[0.015870932, 0.9690693, 0.015059859]"
"Capacity development: To what extent was capacity development integrated in the design, implementation and results of the two projects, at individual, organizational and enabling environment levels?",neutral,[-1.691594   2.4769154 -1.1127566],1,13.403573036193848,14.078989028930664,5944,"[0.015545737, 0.9665395, 0.017914658]"
"Before December 2013, FAOSS had a close working relationship with government and had invested heavily in developing the capacity of the nascent administration, both nationally and at state levels.",neutral,[ 2.1904821 -0.61474   -2.6115255],2,-4.44246768951416,3.1122021675109863,5945,"[0.781022, 0.20778954, 0.011188568]"
"The events of December 2013 triggered a dramatic change in context as donors withdrew their support for capacity development of central government, and the capacity of government ministries declined, accelerated by the economic crisis.",neutral,[-1.1433634  2.5129445 -1.669313 ],1,8.744602203369139,15.864603042602539,5946,"[0.01713464, 0.96493363, 0.01793175]"
The revised CPF sets out a clear strategic direction for FAOSS to 2017 and has been developed collaboratively with government.,neutral,[-1.2919654  2.5392747 -1.4504242],1,10.032512664794922,15.735255241394045,5947,"[0.040770143, 0.9453667, 0.013863288]"
"The CPF could be strengthened with greater attention to preparedness, building flexibility into programming appropriate to the volatile context of South Sudan, and ensuring emergency programming is more informed by the resilience paradigm.",neutral,[-2.0139947   1.9472852   0.25210363],0,12.011149406433105,5.81279182434082,5948,"[0.03356388, 0.6264635, 0.33997273]"
"The new resilience strategy, being drafted at the time of writing, is an opportunity to spell out more complex interventions appropriate in a protracted crisis, to complement the ELRP.",neutral,[-1.3095443  2.173952  -1.0424862],1,11.140702247619627,12.832505226135256,5949,"[0.03452316, 0.94982356, 0.01565329]"
FAO is also a member of the Cash Transfer and Market Working Group.,neutral,[ 0.4682149  1.0333487 -2.327778 ],2,1.5902544260025024,8.357844352722168,5950,"[0.1191522, 0.86345226, 0.017395519]"
"It is participating in some major activities but could be more influential, for example sharing its innovative approach to ITFs, an approach that could and has been used in other countries for food and non-food items.",neutral,[ 0.05681051  1.1691988  -1.8505068 ],1,3.779354095458984,9.087989807128906,5951,"[0.9472382, 0.027268024, 0.025493797]"
"The fishery in South Sudan is open access, with no controls on numbers of fishers or entry.",neutral,[-1.3689579  1.960779  -0.7742102],1,9.984586715698242,10.67937469482422,5952,"[0.025589565, 0.958423, 0.015987365]"
"It would therefore be prudent to calculate the overall annual catch from the emergency kits, in view of the paucity of data on fishery resources in the country.",neutral,[-1.5998071  2.754563  -1.2846447],1,14.572796821594238,16.33699607849121,5953,"[0.009277847, 0.96871704, 0.022005059]"
Some IPs have more experience and a stronger track-record in AAP than FAOSS.,neutral,[-0.8393106  1.6444721 -1.4011685],1,6.932380676269531,11.55229377746582,5954,"[0.0149947265, 0.9602704, 0.024734871]"
"This is an opportunity to learn from their practices and organisational culture that has fostered this, as well as from other L3 responses where AAP has been better integrated, such as the Typhoon Haiyan response in the Philippines.",neutral,[ 0.8705145  0.9314768 -2.7597244],2,0.1260479539632797,7.88253116607666,5955,"[0.13336605, 0.8542971, 0.012336806]"
"FAO has the foundations of a more resilience-oriented programme, for example the FFS and seed multiplication instead of importing large quantities of seed.",neutral,[-0.76487935  1.6275015  -1.2277911 ],1,7.79011869430542,10.794795036315918,5956,"[0.045876868, 0.9205022, 0.033621076]"
"It is still at an early stage of working this through to programme design and implementation, which will require rethinking its approach to the provision of animal health services to consider cost- recovery in all but the worst conflict-affected states.",neutral,[-1.7070711  2.1272008 -0.5155307],0,12.047715187072756,8.099691390991211,5957,"[0.019617178, 0.9346398, 0.045742974]"
Resilience thinking is more evident in the 2016 ELRP.,neutral,[-0.886005   1.978965  -1.5514331],1,7.397186756134032,12.74838638305664,5958,"[0.017216612, 0.956879, 0.025904333]"
"Key leadership skills required for South Sudan include diplomacy and relationship- building, analytical skills, advocacy and communication, strong operational management skills, underpinned by shrewd political acumen.",neutral,[-1.2441919  2.6617658 -1.6393149],1,9.96554183959961,17.299798965454098,5959,"[0.02574313, 0.96164495, 0.012611925]"
This range of skills may be best provided by a leadership team rather than expected to come from one individual.,neutral,[-1.688728    1.7581735  -0.14321515],0,11.298051834106445,7.179027080535889,5960,"[0.0124768065, 0.90811396, 0.07940927]"
"As the food security situation deteriorates in parts of the country, FAOSS should develop an advocacy strategy and ramp up its advocacy and communication skills at all levels.",neutral,[-0.09191442  1.6547253  -2.1372273 ],1,3.713181495666504,10.812710762023926,5961,"[0.10731066, 0.8268474, 0.06584196]"
This is fundamentally a contractual relationship of service provision rather than a genuine partnership.,neutral,[-2.166173    2.2061245  -0.16654675],0,13.136395454406738,7.345197200775146,5962,"[0.009641762, 0.9313434, 0.05901494]"
"FAOSS should now identify which of its IPs it wants to develop a more strategic partnership with, to reflect a more equal relationship, drawing on the knowledge and comparative advantage of each organization.",neutral,[-1.61763    2.1381354 -0.6770142],1,12.42959213256836,11.175846099853516,5963,"[0.014257606, 0.9428449, 0.042897485]"
Two years into the conflict is a good time to take stock.,neutral,[-1.1520122  1.4239814 -0.4037301],0,9.783507347106934,7.327364444732666,5964,"[0.019001063, 0.9568921, 0.024106862]"
It is also time to inject a more analytical and differentiated approach to programming that is better nuanced to the particular context of different states and different livelihood groups.,neutral,[-1.3689276  2.2674265 -1.0784867],1,11.240591049194336,13.178041458129885,5965,"[0.01072781, 0.932733, 0.05653919]"
The evaluation encourages greater differentiation between the most conflict-affected states and the less conflict-affected states where more developmental approaches can be applied.,neutral,[-1.8121595  2.6533751 -1.0901345],1,14.581214904785154,13.952603340148926,5966,"[0.013398474, 0.97226655, 0.014334943]"
"The recently completed conflict and livestock study is an example of how more in-depth research and analysis can either confirm or challenge programming assumptions, ultimately resulting in more effective livelihoods work, at both programme and policy levels.",neutral,[-0.5672238   0.8708317  -0.48337933],0,8.071445465087889,5.9997825622558585,5967,"[0.022182899, 0.94320154, 0.034615625]"
"In the English speaking Caribbean, women are still disadvantaged in the labor market and access to resources, as well as the legislature, but are pre-eminent in farming units, value chains, higher education and public service.",neutral,[ 0.16085172  1.048224   -1.9362117 ],1,3.5005550384521484,8.787581443786621,5968,"[0.01688911, 0.95602924, 0.027081635]"
"This raises the issue of whether youth, an issue which FAO has started to address in the region, is not more important than gender equality.",neutral,[-1.3220816   1.3529036  -0.12868337],0,9.875853538513184,6.5403971672058105,5969,"[0.013131717, 0.9200199, 0.06684844]"
"Youth have been leaving the agriculture sector, attracted by better wages and working conditions in construction, tourism or other sectors.",neutral,[ 0.8863826 -0.4108607 -1.063851 ],2,2.064026355743408,4.413125991821289,5970,"[0.029661087, 0.93067, 0.03966887]"
"The average age of farmers in the Caribbean is 55 years, and if young farmers do not replace the ageing producers of today, the production of food within the region will be seriously compromised in the next 10-15 years.",neutral,[-1.8053435   2.2425969  -0.54984736],1,13.092790603637695,10.470233917236328,5971,"[0.010224806, 0.9530581, 0.036717094]"
"Main findings ES7 The main findings of the evaluation are presented below, grouped by evaluation question.",neutral,[-1.5727584  2.858937  -1.3525513],1,15.53646183013916,17.165180206298828,5972,"[0.015948752, 0.9689002, 0.015151047]"
How relevant and appropriate were the project design and activities to address the expressed needs of the Timor-Leste government (MAF) and to achieve its planned results?,neutral,[-1.0908381  2.2432542 -1.5524101],1,8.550710678100586,14.142416954040527,5973,"[0.011410259, 0.9731068, 0.015482939]"
Has ENACT achieved its intended outcomes and outputs?,neutral,[ 1.4277397 -0.4236403 -1.8681297],2,-1.2130846977233891,4.263107776641847,5974,"[0.016976079, 0.969396, 0.013627991]"
To what extent has ENAF achieved its intended outcomes and outputs?,neutral,[-1.2533832   0.15710616  1.0295737 ],0,10.968864440917967,-0.3271063566207886,5975,"[0.01263649, 0.9707597, 0.016603852]"
"The main findings of the evaluation are presented below, grouped by evaluation question.",neutral,[-1.6405811  2.832492  -1.282177 ],1,15.380335807800293,16.20688819885254,5976,"[0.01587198, 0.9686348, 0.015493226]"
What impact have FAO GRFA activities had on national or international policies and outcomes?,neutral,[-1.5006472   1.127805    0.20312403],0,9.97317600250244,5.7001118659973145,5977,"[0.01221356, 0.97171277, 0.0160737]"
Some of this is already happening.,neutral,[-0.9921806  1.7346814 -1.1527979],1,8.334149360656737,10.855070114135742,5978,"[0.02410369, 0.9566359, 0.019260373]"
"In JRS areas, FAO, WFP and UNICEF have invested in local consultation processes in the form of community consultations and action planning (CCAPs) and seasonal calendars.",neutral,[ 1.4499375   0.20178704 -2.5962925 ],2,-1.5031534433364868,6.3889570236206055,5979,"[0.30851293, 0.67573005, 0.015757004]"
"These community-based exercises are aimed at informing the development of activities (per livelihood group and per season), and ultimately improving the relevance of the programme and the coordination of its activities.",neutral,[-0.40422118  1.8891813  -2.1138093 ],1,4.713912010192871,11.92178726196289,5980,"[0.066052735, 0.9202667, 0.013680572]"
"The Resilience Sub-programme was designed before 2012, in the context of failed central government and at the height of the famine crisis.",neutral,[-1.6458684  2.6389265 -1.1715529],1,14.012277603149414,14.775744438171387,5981,"[0.01589314, 0.966566, 0.0175409]"
"In that specific context, stepping in to provide services that would be typically delivered by the government (e.g. agricultural extension services, livestock vaccinations) was an appropriate modality of engagement (see also FAO, 2013",neutral,[-0.888723   1.9404566 -1.5030429],1,7.367627620697021,12.656184196472168,5982,"[0.054070517, 0.8948354, 0.051094096]"
"The analysis of the quantitative baseline and midline surveys in Dolow showed that the average number of income sources per household increased from 1.97 to 2.59 between 2012 and 2015 in the treatment group, while it remained stable in the control group.",neutral,[-1.2561427  2.4860077 -1.437695 ],1,9.925640106201172,15.599949836730955,5983,"[0.022986617, 0.9607627, 0.016250664]"
This shows that the population in a programme area (Dolow) had more opportunities to diversify their livelihoods between 2012 and 2015 than the population living in a non-programme area (Luuq).1 This conclusion is also supported by the limited field work undertaken as part of the present evaluation.,neutral,[-1.1522859  2.513377  -1.6306512],1,8.882895469665527,15.894701957702635,5984,"[0.02819472, 0.9548818, 0.016923463]"
"Data from the Dolow baseline and mid-term surveys showed that despite a large increase in income from livestock, there is only a minimal increase in the quantity of livestock owned.",neutral,[-1.599121   2.4893248 -1.1063225],1,13.23873233795166,14.12366771697998,5985,"[0.0153233595, 0.96773773, 0.016938912]"
This could be due to a higher productivity of the livestock owned.,neutral,[-1.838816    1.889357   -0.17076518],0,11.768258094787598,7.171707630157473,5986,"[0.019127555, 0.91508967, 0.06578276]"
Integrated Coastal Management (ICM); 2.2 Policy Harmonisation (for ICM); 2.3 Fisheries Management; and 2.4 Critical Habitat Management (CHM).,neutral,[-1.254976   2.7361143 -1.6084924],1,10.202454566955566,17.476530075073242,5987,"[0.025595874, 0.95930564, 0.015098509]"
"During implementation these became merged, and a fifth management approach, 3.2 Marine Protected Areas (MPA), was added to this component.",neutral,[-1.2493163  2.565892  -1.501521 ],1,9.80093002319336,16.049047470092773,5988,"[0.028557714, 0.9565003, 0.014941968]"
"For fisheries management, the objectives were to establish improved institutional arrangements; develop a common fishery information system; and prepare collaborative management plans for three major transboundary fisheries (Indian mackerel, hilsa shad, and sharks).",neutral,[-1.247125   2.667494  -1.6693941],1,9.97347354888916,17.316877365112305,5989,"[0.016423037, 0.968358, 0.0152190095]"
A multilateral Regional working group was formed to guide development of the fisheries management plans and fisheries statistics system.,neutral,[-1.3696382  2.464115  -1.2982306],1,11.978997230529785,14.81119155883789,5990,"[0.029329166, 0.9580478, 0.012623132]"
"In mid-project there was a change in focus, from piloting fishery management plans, to training in EAFM.",neutral,[-1.0794599  2.3785777 -1.5269022],1,8.733745574951174,14.557083129882812,5991,"[0.02014568, 0.9638449, 0.016009435]"
"With partners, the project developed a comprehensive EAFM training package and delivered 13 EAFM training events, to 418 participants in five countries.",neutral,[ 2.366393   -0.52900684 -2.7854135 ],2,-4.782113075256348,3.65368914604187,5992,"[0.9561272, 0.040422868, 0.0034499252]"
"The structuring of the activities in that component, according to the evaluation team, should be fostered through the selection and hiring of professionals specialized in the fields of communications and environmental education.",neutral,[-1.2287568  2.084333  -1.122112 ],1,9.555241584777832,12.01597785949707,5993,"[0.013842955, 0.9563621, 0.029794894]"
"These hiring would enable carrying out studies and planning to formulate a communications plan that would include the definition of target groups to be worked on to become multipliers of environmental education actions, including the presence of representatives of different sectors of the local government, civil society and private sector.",neutral,[-0.9369532  2.0776255 -1.5234606],1,7.722049236297607,12.913294792175293,5994,"[0.031421732, 0.9476767, 0.02090152]"
"The evaluation team also believes the objective of this engagement should be of discussing and internalizing the positions about what is socially, environmentally and economically better to people, and the advantages of fulfilling the development that preserves future lives, with no damages to environment, although involving risks of potentially pollutant activities.",neutral,[-1.7435986  2.574808  -1.0254306],1,14.352323532104492,13.485350608825685,5995,"[0.010172378, 0.9634198, 0.026407786]"
"The fulfillment of this objective demands selecting the consultation means and, above all, the priority groups to be engaged.",neutral,[-1.6781682  2.7822578 -1.3342314],1,15.323779106140135,16.507373809814453,5996,"[0.0080194445, 0.9737699, 0.018210668]"
The efficacious work to connect people and environment results in the integrated managemeng of ecosystems; this integration would be a large step towards sustainability.,neutral,[-1.0958453  2.096174  -1.4997127],1,8.621825218200684,13.473855972290039,5997,"[0.05406423, 0.9003172, 0.04561852]"
"Reaching sustainability through the sustainable use of natural resources needs institutions with effective and efficient structures, requiring continuous training and qualified decisions by the personnel involved.",neutral,[-1.5947431   0.57044226  1.0080538 ],0,11.230009078979492,0.3243299126625061,5998,"[0.015823163, 0.9540788, 0.030098006]"
"The evaluation assessed performance against targets set in CIPs and annual plans, drawing on REACH monitoring data and the evaluation case studies.",neutral,[-1.2530591  2.6147144 -1.5394962],1,9.920969009399414,16.480323791503903,5999,"[0.023477787, 0.9624281, 0.014094169]"
REACH activities are designed to produce multi-sector outputs.,neutral,[-1.1788266  1.7310774 -0.9131318],1,9.205998420715332,10.715760231018066,6000,"[0.2651286, 0.71490973, 0.01996165]"
Table 3 lists the most common outputs observed in CIPs.,neutral,[-1.3273655  2.5198593 -1.4697504],1,10.095317840576172,15.712221145629885,6001,"[0.018448088, 0.96798253, 0.013569463]"
Results were found at all levels and are described from global to regional to national level.,neutral,[-0.11984266  1.5085841  -2.0474577 ],1,3.6672186851501465,10.522948265075684,6002,"[0.033636265, 0.952815, 0.013548715]"
The evaluation notes that many of the results identified (in food safety and support to standard setting and regulatory frameworks) fall under the remit of Strategic Objective 4.,neutral,[ 0.8243617 -0.6775668 -0.4419892],2,2.466264009475708,4.00035572052002,6003,"[0.0363345, 0.7568327, 0.20683275]"
"Considering the current capacity limitations, however, continued vigilance is needed to ensure that optimal capacity and appropriate systems are maintained within FAO.",neutral,[-1.8221762   2.2121964  -0.42420083],0,12.409905433654785,8.12940788269043,6004,"[0.015793828, 0.94685835, 0.037347876]"
"The evaluation acknowledges that these types of crises have a high and very diverse degree of specificities, requiring significant technical knowledge and a case-by-case response.",neutral,[ 0.33183894  0.86182666 -1.8325229 ],2,2.826256275177002,7.4597086906433105,6005,"[0.022627665, 0.9446023, 0.032769974]"
"While the locust and animal health components have the experience of past responses, this is not the case for other components.",neutral,[-1.4775463  2.3209827 -0.8424352],1,12.441361427307127,11.791800498962402,6006,"[0.017088754, 0.96147394, 0.021437343]"
The current Fall Army Worm response could be used as a way of testing the flexibility and responsiveness of FAO systems at all levels.,neutral,[-1.3709925  2.2042897 -0.9784801],1,11.23056697845459,12.81154727935791,6007,"[0.026474383, 0.92452854, 0.04899714]"
"The main findings of the evaluation are presented below, grouped by three priority areas and cross-cutting themes corresponding to the Country Programme Framework (CPF).",neutral,[-1.3194646  2.6848295 -1.5179923],1,10.80044174194336,17.400989532470707,6008,"[0.01781384, 0.9675418, 0.014644359]"
CPF priority area 1.,neutral,[-1.2562667  2.7250433 -1.6668282],1,10.091739654541016,17.410808563232422,6009,"[0.017910356, 0.9670834, 0.015006182]"
Has ENACT achieved its intended outcomes and outputs?,neutral,[ 1.4277397 -0.4236403 -1.8681297],2,-1.2053743600845337,4.269551753997804,6010,"[0.016976079, 0.969396, 0.013627991]"
To what extent has ENAF achieved its intended outcomes and outputs?,neutral,[-1.2533832   0.15710616  1.0295737 ],0,10.98312282562256,-0.3498303294181824,6011,"[0.01263649, 0.9707597, 0.016603852]"
The ILO needs to respond at country level with tools and evidence-based policy formulae to translate the social floor into practice.,neutral,[-1.2434572   1.5710177  -0.51306725],0,9.927831649780273,7.542582035064697,6012,"[0.01639356, 0.9456168, 0.037989646]"
"Operational templates are needed to translate technical and analytical work into concrete, broad interventions.",neutral,[-1.9360857   2.7055018  -0.96161085],1,14.70803165435791,12.985766410827635,6013,"[0.0065401266, 0.7751461, 0.21831381]"
"Cases studies also provided concrete examples (e.g., Ghana and Nepal) of where the ILO was providing both traditional, actuarial advice as well as advising on extending social protection through universal approaches.",neutral,[-0.08223397  1.6213763  -2.270501  ],1,3.4224228858947754,10.745123863220217,6014,"[0.106451534, 0.8754436, 0.018104821]"
"In Jordan, where concrete impacts were mostly in the vertical dimension (maternity), the ILO nonetheless advised on extending social protection to the informal sector.",neutral,[ 0.5489273 -1.3214552  0.7084647],4,3.3585245609283447,-1.4619617462158203,6015,"[0.24566586, 0.026320972, 0.7280132]"
The assessment of relevance focused on a comparison of strategies and actions on the one hand with expressions of constituents' global and national needs on the other.,neutral,[-1.6486923  2.7851117 -1.1814408],1,14.88259506225586,15.022174835205078,6016,"[0.022062855, 0.9590397, 0.018897492]"
A second measurement compared strategies and actions on the one hand with gaps identified by ILO's supervisory bodies on the other.,neutral,[-1.5290519  2.7578778 -1.3626201],1,14.520574569702148,17.363143920898438,6017,"[0.017922765, 0.95419633, 0.027880901]"
The Multilateral Framework on Labour Migration (MFLM) was discussed and adopted by a Tripartite Meeting of Experts in 20052 .,neutral,[-1.0413362  2.507838  -1.7939664],1,7.775813579559326,15.516210556030273,6018,"[0.023508606, 0.9638119, 0.01267945]"
It consists of a set of non-binding principles and guidelines for providing assistance to governments develop more effective labour migration policies.,neutral,[-1.5893596  2.6706178 -1.2278694],1,14.314136505126953,15.687822341918945,6019,"[0.025881136, 0.9569348, 0.017184094]"
"It provides guidance on how to make ILO interventions more effective and mindful of “labour market needs, the sovereign right of all nations to determine their own migration policies, and relevant action for a wider application of international labour standards and in order to promote coherence in international labour migration policies.”",neutral,[-0.05003791  1.7967262  -2.3678942 ],1,3.4382970333099365,10.937235832214355,6020,"[0.37062252, 0.60907537, 0.02030214]"
The ILO views migration as a labour market and decent work issue within the overarching framework of the Decent Work agenda.,neutral,[-1.78364    2.752652  -1.1223915],1,14.865360260009766,14.341355323791506,6021,"[0.010418032, 0.9712063, 0.018375684]"
Labour migration can alleviate labour market pressures and make a significant contribution to the economic development of source countries through the considerable foreign exchange flows and acquired skills.,neutral,[-0.6877049  2.2066638 -2.0044987],1,5.639888286590576,13.435853958129885,6022,"[0.04571879, 0.94098884, 0.013292329]"
"Linkages include remittances, the most tangible benefits of labour migration, but they also encompass skills acquisition and investments by transnational communities.",neutral,[-1.3196892  2.5593765 -1.5520798],1,9.88865852355957,16.417945861816403,6023,"[0.026574427, 0.9596601, 0.0137654655]"
Other linkages are the relation between rights of migrant workers and economic development as well as the impact of the migration of highly skilled workers on the provision of social services.,neutral,[-1.0091006  1.7414685 -1.1624594],1,8.330461502075195,10.864850997924805,6024,"[0.06748214, 0.9110253, 0.02149258]"
The achievement of sustainability particularly in low-income countries requires an enormous amount of long-term support.,neutral,[-1.312585   2.2395012 -1.360441 ],1,10.20971393585205,14.016419410705565,6025,"[0.01950004, 0.96429425, 0.016205726]"
This is only feasible in collaboration with donors and with a sufficient number of OSH field officers.,neutral,[-1.9507152  2.3104951 -0.5322322],1,13.663703918457033,10.132437705993652,6026,"[0.008805229, 0.8865087, 0.10468609]"
This chapter presents some of the specific findings of the evaluation.,neutral,[-1.4168172  2.812279  -1.4385602],1,11.389715194702148,18.451658248901367,6027,"[0.017278777, 0.96673423, 0.015987009]"
"These findings are dealt with under each of the criteria of relevance, validity, efficiency, effectiveness, impact and sustainability previously described in the section on Evaluation criteria and questions.",neutral,[-1.5113918  2.7230377 -1.3167423],1,13.958353996276855,16.947824478149414,6028,"[0.016562095, 0.968891, 0.014546878]"
"It raises the value and output of labour, empowers workers and enriches their lives and improves the productivity, sustainability and compet- itiveness of enterprises.",neutral,[-0.40427414  1.779707   -2.0796971 ],1,4.628958225250244,11.746489524841307,6029,"[0.37506914, 0.61257863, 0.012352153]"
"For many, it is a key that enables them to access the labour market, escape from poverty and gives them the opportunity to adapt to a changing world.",neutral,[-1.1414654  2.2162101 -1.4136122],1,9.326058387756348,13.61215591430664,6030,"[0.106487215, 0.8775181, 0.015994743]"
Skills development is a fundamental enabler of decent work.,neutral,[-0.35092488  1.4866114  -1.7105798 ],1,4.90262508392334,10.303932189941406,6031,"[0.02207501, 0.96435046, 0.013574539]"
"For example, work in national training system reform is hard to compare with projects that build skills to improve livelihoods in rural communities.",neutral,[ 1.378917    0.07197509 -2.2561355 ],2,-0.8766571283340454,5.333652973175049,6032,"[0.022478769, 0.9589588, 0.01856244]"
"Moreover, success in one type of work in one country might be counter-balanced by relative failure in a similar field in another.",neutral,[-2.0280313   2.502702   -0.63745147],1,14.357446670532227,10.650793075561523,6033,"[0.012187688, 0.94129413, 0.046518225]"
"It draws on interdepartmental and inter-sectoral initiatives, field and headquarters collaboration, the involvement of constituents, and the development of external partnerships.",neutral,[-1.0673085  2.2758381 -1.5525591],1,8.551033020019531,14.193666458129885,6034,"[0.07107826, 0.9109248, 0.017996946]"
The two-pronged approach adopted calls for (i) mainstreaming youth employment into relevant broader policies and programmes; and (ii) developing specifically targeted interventions for disadvantaged young people.,neutral,[-0.40457216  1.7903037  -1.871535  ],1,5.081403732299805,11.472307205200195,6035,"[0.024588918, 0.9587252, 0.016685873]"
"The Programme coordinates research, promotional activities and the provision of policy advice and technical assistance to support ILO constituents in their endeavours to improve the quantity and quality of jobs for young people.",neutral,[-0.3003292  1.7166548 -2.0164742],1,4.49428653717041,11.2364501953125,6036,"[0.045340892, 0.9410696, 0.013589488]"
"The Programme has one coordinator who is supported by two Geneva-based project staff and a technical specialist identified from each of the three departments in the Employment Sector, as well as extra-budgetary funded staff in three regions.",neutral,[-0.5392995  1.6763412 -1.6210107],1,6.002870559692383,11.424365997314453,6037,"[0.034576554, 0.94766015, 0.01776324]"
"These interventions target key actors at every level, ranging from high-level decision-makers at national and international levels (i.e. legislators, policy-makers, national tripartite structures) to key labour market intermediaries (i.e. trade unions, employers’ organizations, labour inspectorates) to beneficiaries and target groups at local level (i.e. workers, employers, training organizations).",neutral,[-0.0718599  1.6754488 -2.4019897],1,3.329075336456299,10.866898536682127,6038,"[0.04029539, 0.94450563, 0.015198902]"
"For high-level decision-makers, the principal interventions in the field of labour protection include high- level policy-oriented advice and the establishment of appropriate national-level social dialogue mechanisms relating to negotiations on the ratification of Conventions and Recommendations, and to the introduction of new legislation.",neutral,[-0.55432963  1.7535772  -1.829674  ],1,5.524259567260742,11.65493869781494,6039,"[0.035108846, 0.94583553, 0.019055637]"
